7	6	32	9	A-4	P2	Y	36	390	2784	5471	671
7	9	32	9	A-1	P2	Y	35	378	2688	5567	767
7	12	32	8	C-4	P2	Y	34	366	2592	5663	863
7	15	32	8	C-1	P2	Y	33	354	2496	5759	959
7	18	32	8	A-4	P2	Y	32	342	2400	5855	1055
7	6	33	9	A-4	P2	Y	36	390	2785	5470	670
7	9	33	9	A-1	P2	Y	35	378	2689	5566	766
7	12	33	8	C-4	P2	Y	34	366	2593	5662	862
7	15	33	8	C-1	P2	Y	33	354	2497	5758	958
7	18	33	8	A-4	P2	Y	32	342	2401	5854	1054
7	6	34	9	A-4	P2	Y	36	390	2786	5469	669
7	9	34	9	A-1	P2	Y	35	378	2690	5565	765
7	12	34	8	C-4	P2	Y	34	366	2594	5661	861
7	15	34	8	C-1	P2	Y	33	354	2498	5757	957
7	18	34	8	A-4	P2	Y	32	342	2402	5853	1053
7	6	35	9	A-4	P2	Y	36	390	2787	5468	668
7	9	35	9	A-1	P2	Y	35	378	2691	5564	764
7	12	35	8	C-4	P2	Y	34	366	2595	5660	860
7	15	35	8	C-1	P2	Y	33	354	2499	5756	956
7	18	35	8	A-4	P2	Y	32	342	2403	5852	1052
7	6	36	9	A-4	P2	Y	36	390	2788	5467	667
7	9	36	9	A-1	P2	Y	35	378	2692	5563	763
7	12	36	8	C-4	P2	Y	34	366	2596	5659	859
7	15	36	8	C-1	P2	Y	33	354	2500	5755	955
7	18	36	8	A-4	P2	Y	32	342	2404	5851	1051
7	6	37	9	A-4	P2	Y	36	390	2789	5466	666
7	9	37	9	A-1	P2	Y	35	378	2693	5562	762
7	12	37	8	C-4	P2	Y	34	366	2597	5658	858
7	15	37	8	C-1	P2	Y	33	354	2501	5754	954
7	18	37	8	A-4	P2	Y	32	342	2405	5850	1050
7	6	38	9	A-4	P2	Y	36	390	2790	5465	665
7	9	38	9	A-1	P2	Y	35	378	2694	5561	761
7	12	38	8	C-4	P2	Y	34	366	2598	5657	857
7	15	38	8	C-1	P2	Y	33	354	2502	5753	953
7	18	38	8	A-4	P2	Y	32	342	2406	5849	1049
7	6	39	9	A-4	P2	Y	36	390	2791	5464	664
7	9	39	9	A-1	P2	Y	35	378	2695	5560	760
7	12	39	8	C-4	P2	Y	34	366	2599	5656	856
7	15	39	8	C-1	P2	Y	33	354	2503	5752	952
7	18	39	8	A-4	P2	Y	32	342	2407	5848	1048
7	6	40	9	A-4	P2	Y	36	390	2792	5463	663
7	9	40	9	A-1	P2	Y	35	378	2696	5559	759
7	12	40	8	C-4	P2	Y	34	366	2600	5655	855
7	15	40	8	C-1	P2	Y	33	354	2504	5751	951
7	18	40	8	A-4	P2	Y	32	342	2408	5847	1047
7	6	41	9	A-4	P2	Y	36	390	2793	5462	662
7	9	41	9	A-1	P2	Y	35	378	2697	5558	758
7	12	41	8	C-4	P2	Y	34	366	2601	5654	854
7	15	41	8	C-1	P2	Y	33	354	2505	5750	950
7	18	41	8	A-4	P2	Y	32	342	2409	5846	1046
7	6	42	9	A-4	P2	Y	36	390	2794	5461	661
7	9	42	9	A-1	P2	Y	35	378	2698	5557	757
7	12	42	8	C-4	P2	Y	34	366	2602	5653	853
7	15	42	8	C-1	P2	Y	33	354	2506	5749	949
7	18	42	8	A-4	P2	Y	32	342	2410	5845	1045
7	6	43	9	A-4	P2	Y	36	390	2795	5460	660
7	9	43	9	A-1	P2	Y	35	378	2699	5556	756
7	12	43	8	C-4	P2	Y	34	366	2603	5652	852
7	15	43	8	C-1	P2	Y	33	354	2507	5748	948
7	18	43	8	A-4	P2	Y	32	342	2411	5844	1044
7	6	44	9	A-4	P2	Y	36	390	2796	5459	659
7	9	44	9	A-1	P2	Y	35	378	2700	5555	755
7	12	44	8	C-4	P2	Y	34	366	2604	5651	851
7	15	44	8	C-1	P2	Y	33	354	2508	5747	947
7	18	44	8	A-4	P2	Y	32	342	2412	5843	1043
7	6	45	9	A-4	P2	Y	36	390	2797	5458	658
7	9	45	9	A-1	P2	Y	35	378	2701	5554	754
7	12	45	8	C-4	P2	Y	34	366	2605	5650	850
7	15	45	8	C-1	P2	Y	33	354	2509	5746	946
7	18	45	8	A-4	P2	Y	32	342	2413	5842	1042
7	6	46	9	A-4	P2	Y	36	390	2798	5457	657
7	9	46	9	A-1	P2	Y	35	378	2702	5553	753
7	12	46	8	C-4	P2	Y	34	366	2606	5649	849
7	15	46	8	C-1	P2	Y	33	354	2510	5745	945
7	18	46	8	A-4	P2	Y	32	342	2414	5841	1041
7	6	47	9	A-4	P2	Y	36	390	2799	5456	656
7	9	47	9	A-1	P2	Y	35	378	2703	5552	752
7	12	47	8	C-4	P2	Y	34	366	2607	5648	848
7	15	47	8	C-1	P2	Y	33	354	2511	5744	944
7	18	47	8	A-4	P2	Y	32	342	2415	5840	1040
7	6	48	9	A-4	P2	Y	36	391	2800	5455	655
7	9	48	9	A-1	P2	Y	35	379	2704	5551	751
7	12	48	8	C-4	P2	Y	34	367	2608	5647	847
7	15	48	8	C-1	P2	Y	33	355	2512	5743	943
7	18	48	8	A-4	P2	Y	32	343	2416	5839	1039
7	6	49	9	A-4	P2	Y	36	391	2801	5454	654
7	9	49	9	A-1	P2	Y	35	379	2705	5550	750
7	12	49	8	C-4	P2	Y	34	367	2609	5646	846
7	15	49	8	C-1	P2	Y	33	355	2513	5742	942
7	18	49	8	A-4	P2	Y	32	343	2417	5838	1038
7	6	50	9	A-4	P2	Y	36	391	2802	5453	653
7	9	50	9	A-1	P2	Y	35	379	2706	5549	749
7	12	50	8	C-4	P2	Y	34	367	2610	5645	845
7	15	50	8	C-1	P2	Y	33	355	2514	5741	941
7	18	50	8	A-4	P2	Y	32	343	2418	5837	1037
7	6	51	9	A-4	P2	Y	36	391	2803	5452	652
7	9	51	9	A-1	P2	Y	35	379	2707	5548	748
7	12	51	8	C-4	P2	Y	34	367	2611	5644	844
7	15	51	8	C-1	P2	Y	33	355	2515	5740	940
7	18	51	8	A-4	P2	Y	32	343	2419	5836	1036
7	6	52	9	A-4	P2	Y	36	391	2804	5451	651
7	9	52	9	A-1	P2	Y	35	379	2708	5547	747
7	12	52	8	C-4	P2	Y	34	367	2612	5643	843
7	15	52	8	C-1	P2	Y	33	355	2516	5739	939
7	18	52	8	A-4	P2	Y	32	343	2420	5835	1035
7	6	53	9	A-4	P2	Y	36	391	2805	5450	650
7	9	53	9	A-1	P2	Y	35	379	2709	5546	746
7	12	53	8	C-4	P2	Y	34	367	2613	5642	842
7	15	53	8	C-1	P2	Y	33	355	2517	5738	938
7	18	53	8	A-4	P2	Y	32	343	2421	5834	1034
7	6	54	9	A-4	P2	Y	36	391	2806	5449	649
7	9	54	9	A-1	P2	Y	35	379	2710	5545	745
7	12	54	8	C-4	P2	Y	34	367	2614	5641	841
7	15	54	8	C-1	P2	Y	33	355	2518	5737	937
7	18	54	8	A-4	P2	Y	32	343	2422	5833	1033
7	6	55	9	A-4	P2	Y	36	391	2807	5448	648
7	9	55	9	A-1	P2	Y	35	379	2711	5544	744
7	12	55	8	C-4	P2	Y	34	367	2615	5640	840
7	15	55	8	C-1	P2	Y	33	355	2519	5736	936
7	18	55	8	A-4	P2	Y	32	343	2423	5832	1032
7	6	56	9	A-4	P2	Y	36	391	2808	5447	647
7	9	56	9	A-1	P2	Y	35	379	2712	5543	743
7	12	56	8	C-4	P2	Y	34	367	2616	5639	839
7	15	56	8	C-1	P2	Y	33	355	2520	5735	935
7	18	56	8	A-4	P2	Y	32	343	2424	5831	1031
7	6	57	9	A-4	P2	Y	36	391	2809	5446	646
7	9	57	9	A-1	P2	Y	35	379	2713	5542	742
7	12	57	8	C-4	P2	Y	34	367	2617	5638	838
7	15	57	8	C-1	P2	Y	33	355	2521	5734	934
7	18	57	8	A-4	P2	Y	32	343	2425	5830	1030
7	6	58	9	A-4	P2	Y	36	391	2810	5445	645
7	9	58	9	A-1	P2	Y	35	379	2714	5541	741
7	12	58	8	C-4	P2	Y	34	367	2618	5637	837
7	15	58	8	C-1	P2	Y	33	355	2522	5733	933
7	18	58	8	A-4	P2	Y	32	343	2426	5829	1029
7	6	59	9	A-4	P2	Y	36	391	2811	5444	644
7	9	59	9	A-1	P2	Y	35	379	2715	5540	740
7	12	59	8	C-4	P2	Y	34	367	2619	5636	836
7	15	59	8	C-1	P2	Y	33	355	2523	5732	932
7	18	59	8	A-4	P2	Y	32	343	2427	5828	1028
7	6	60	9	A-4	P2	Y	36	391	2812	5443	643
7	9	60	9	A-1	P2	Y	35	379	2716	5539	739
7	12	60	8	C-4	P2	Y	34	367	2620	5635	835
7	15	60	8	C-1	P2	Y	33	355	2524	5731	931
7	18	60	8	A-4	P2	Y	32	343	2428	5827	1027
7	6	61	9	A-4	P2	Y	36	391	2813	5442	642
7	9	61	9	A-1	P2	Y	35	379	2717	5538	738
7	12	61	8	C-4	P2	Y	34	367	2621	5634	834
7	15	61	8	C-1	P2	Y	33	355	2525	5730	930
7	18	61	8	A-4	P2	Y	32	343	2429	5826	1026
7	6	62	9	A-4	P2	Y	36	391	2814	5441	641
7	9	62	9	A-1	P2	Y	35	379	2718	5537	737
7	12	62	8	C-4	P2	Y	34	367	2622	5633	833
7	15	62	8	C-1	P2	Y	33	355	2526	5729	929
7	18	62	8	A-4	P2	Y	32	343	2430	5825	1025
7	6	63	9	A-4	P2	Y	36	391	2815	5440	640
7	9	63	9	A-1	P2	Y	35	379	2719	5536	736
7	12	63	8	C-4	P2	Y	34	367	2623	5632	832
7	15	63	8	C-1	P2	Y	33	355	2527	5728	928
7	18	63	8	A-4	P2	Y	32	343	2431	5824	1024
7	6	16	9	B-4	P1	U	36	393	2072	327	327
7	9	16	9	B-1	P1	U	35	381	2024	375	375
7	12	16	8	D-4	P1	U	34	369	1976	423	423
7	15	16	8	D-1	P1	U	33	357	1928	471	471
7	18	16	8	B-4	P1	U	32	345	1880	519	519
7	6	17	9	B-4	P1	V	36	393	1400	3399	999
7	9	17	9	B-1	P1	V	35	381	1352	3447	1047
7	12	17	8	D-4	P1	V	34	369	1304	3495	1095
7	15	17	8	D-1	P1	V	33	357	1256	3543	1143
7	18	17	8	B-4	P1	V	32	345	1208	3591	1191
7	6	18	9	B-4	P1	U	36	393	2073	326	326
7	9	18	9	B-1	P1	U	35	381	2025	374	374
7	12	18	8	D-4	P1	U	34	369	1977	422	422
7	15	18	8	D-1	P1	U	33	357	1929	470	470
7	18	18	8	B-4	P1	U	32	345	1881	518	518
7	6	19	9	B-4	P1	V	36	393	1401	3398	998
7	9	19	9	B-1	P1	V	35	381	1353	3446	1046
7	12	19	8	D-4	P1	V	34	369	1305	3494	1094
7	15	19	8	D-1	P1	V	33	357	1257	3542	1142
7	18	19	8	B-4	P1	V	32	345	1209	3590	1190
7	6	20	9	B-4	P1	U	36	393	2074	325	325
7	9	20	9	B-1	P1	U	35	381	2026	373	373
7	12	20	8	D-4	P1	U	34	369	1978	421	421
7	15	20	8	D-1	P1	U	33	357	1930	469	469
7	18	20	8	B-4	P1	U	32	345	1882	517	517
7	6	21	9	B-4	P1	V	36	393	1402	3397	997
7	9	21	9	B-1	P1	V	35	381	1354	3445	1045
7	12	21	8	D-4	P1	V	34	369	1306	3493	1093
7	15	21	8	D-1	P1	V	33	357	1258	3541	1141
7	18	21	8	B-4	P1	V	32	345	1210	3589	1189
7	6	22	9	B-4	P1	U	36	393	2075	324	324
7	9	22	9	B-1	P1	U	35	381	2027	372	372
7	12	22	8	D-4	P1	U	34	369	1979	420	420
7	15	22	8	D-1	P1	U	33	357	1931	468	468
7	18	22	8	B-4	P1	U	32	345	1883	516	516
7	6	23	9	B-4	P1	V	36	393	1403	3396	996
7	9	23	9	B-1	P1	V	35	381	1355	3444	1044
7	12	23	8	D-4	P1	V	34	369	1307	3492	1092
7	15	23	8	D-1	P1	V	33	357	1259	3540	1140
7	18	23	8	B-4	P1	V	32	345	1211	3588	1188
7	6	24	9	B-4	P1	U	36	393	2076	323	323
7	9	24	9	B-1	P1	U	35	381	2028	371	371
7	12	24	8	D-4	P1	U	34	369	1980	419	419
7	15	24	8	D-1	P1	U	33	357	1932	467	467
7	18	24	8	B-4	P1	U	32	345	1884	515	515
7	6	25	9	B-4	P1	V	36	393	1404	3395	995
7	9	25	9	B-1	P1	V	35	381	1356	3443	1043
7	12	25	8	D-4	P1	V	34	369	1308	3491	1091
7	15	25	8	D-1	P1	V	33	357	1260	3539	1139
7	18	25	8	B-4	P1	V	32	345	1212	3587	1187
7	6	26	9	B-4	P1	U	36	393	2077	322	322
7	9	26	9	B-1	P1	U	35	381	2029	370	370
7	12	26	8	D-4	P1	U	34	369	1981	418	418
7	15	26	8	D-1	P1	U	33	357	1933	466	466
7	18	26	8	B-4	P1	U	32	345	1885	514	514
7	6	27	9	B-4	P1	V	36	393	1405	3394	994
7	9	27	9	B-1	P1	V	35	381	1357	3442	1042
7	12	27	8	D-4	P1	V	34	369	1309	3490	1090
7	15	27	8	D-1	P1	V	33	357	1261	3538	1138
7	18	27	8	B-4	P1	V	32	345	1213	3586	1186
7	6	28	9	B-4	P1	U	36	393	2078	321	321
7	9	28	9	B-1	P1	U	35	381	2030	369	369
7	12	28	8	D-4	P1	U	34	369	1982	417	417
7	15	28	8	D-1	P1	U	33	357	1934	465	465
7	18	28	8	B-4	P1	U	32	345	1886	513	513
7	6	29	9	B-4	P1	V	36	393	1406	3393	993
7	9	29	9	B-1	P1	V	35	381	1358	3441	1041
7	12	29	8	D-4	P1	V	34	369	1310	3489	1089
7	15	29	8	D-1	P1	V	33	357	1262	3537	1137
7	18	29	8	B-4	P1	V	32	345	1214	3585	1185
7	6	30	9	B-4	P1	U	36	393	2079	320	320
7	9	30	9	B-1	P1	U	35	381	2031	368	368
7	12	30	8	D-4	P1	U	34	369	1983	416	416
7	15	30	8	D-1	P1	U	33	357	1935	464	464
7	18	30	8	B-4	P1	U	32	345	1887	512	512
7	6	31	9	B-4	P1	V	36	393	1407	3392	992
7	9	31	9	B-1	P1	V	35	381	1359	3440	1040
7	12	31	8	D-4	P1	V	34	369	1311	3488	1088
7	15	31	8	D-1	P1	V	33	357	1263	3536	1136
7	18	31	8	B-4	P1	V	32	345	1215	3584	1184
7	6	0	9	B-4	P1	U	36	392	2064	335	335
7	9	0	9	B-1	P1	U	35	380	2016	383	383
7	12	0	8	D-4	P1	U	34	368	1968	431	431
7	15	0	8	D-1	P1	U	33	356	1920	479	479
7	18	0	8	B-4	P1	U	32	344	1872	527	527
7	6	1	9	B-4	P1	V	36	392	1392	3407	1007
7	9	1	9	B-1	P1	V	35	380	1344	3455	1055
7	12	1	8	D-4	P1	V	34	368	1296	3503	1103
7	15	1	8	D-1	P1	V	33	356	1248	3551	1151
7	18	1	8	B-4	P1	V	32	344	1200	3599	1199
7	6	2	9	B-4	P1	U	36	392	2065	334	334
7	9	2	9	B-1	P1	U	35	380	2017	382	382
7	12	2	8	D-4	P1	U	34	368	1969	430	430
7	15	2	8	D-1	P1	U	33	356	1921	478	478
7	18	2	8	B-4	P1	U	32	344	1873	526	526
7	6	3	9	B-4	P1	V	36	392	1393	3406	1006
7	9	3	9	B-1	P1	V	35	380	1345	3454	1054
7	12	3	8	D-4	P1	V	34	368	1297	3502	1102
7	15	3	8	D-1	P1	V	33	356	1249	3550	1150
7	18	3	8	B-4	P1	V	32	344	1201	3598	1198
7	6	4	9	B-4	P1	U	36	392	2066	333	333
7	9	4	9	B-1	P1	U	35	380	2018	381	381
7	12	4	8	D-4	P1	U	34	368	1970	429	429
7	15	4	8	D-1	P1	U	33	356	1922	477	477
7	18	4	8	B-4	P1	U	32	344	1874	525	525
7	6	5	9	B-4	P1	V	36	392	1394	3405	1005
7	9	5	9	B-1	P1	V	35	380	1346	3453	1053
7	12	5	8	D-4	P1	V	34	368	1298	3501	1101
7	15	5	8	D-1	P1	V	33	356	1250	3549	1149
7	18	5	8	B-4	P1	V	32	344	1202	3597	1197
7	6	6	9	B-4	P1	U	36	392	2067	332	332
7	9	6	9	B-1	P1	U	35	380	2019	380	380
7	12	6	8	D-4	P1	U	34	368	1971	428	428
7	15	6	8	D-1	P1	U	33	356	1923	476	476
7	18	6	8	B-4	P1	U	32	344	1875	524	524
7	6	7	9	B-4	P1	V	36	392	1395	3404	1004
7	9	7	9	B-1	P1	V	35	380	1347	3452	1052
7	12	7	8	D-4	P1	V	34	368	1299	3500	1100
7	15	7	8	D-1	P1	V	33	356	1251	3548	1148
7	18	7	8	B-4	P1	V	32	344	1203	3596	1196
7	6	8	9	B-4	P1	U	36	392	2068	331	331
7	9	8	9	B-1	P1	U	35	380	2020	379	379
7	12	8	8	D-4	P1	U	34	368	1972	427	427
