crate_id	slot	fem_channel	feedthru	faraday_cage_connector	adcreceiver_topbot	wireplane	mboard_id asic_id wirenum larsoft_channel larsoft_wirenum
6		6	32		8		A-1			P2			Y		31	  330	  2304	  5951		  1151
6		9	32		7		C-4			P2			Y		30	  318	  2208	  6047		  1247
6		12	32		7		C-1			P2			Y		29	  306	  2112	  6143		  1343
6		15	32		7		A-4			P2			Y		28	  294	  2016	  6239		  1439
6		18	32		7		A-1			P2			Y		27	  282	  1920	  6335		  1535
6		6	33		8		A-1			P2			Y		31	  330	  2305	  5950		  1150
6		9	33		7		C-4			P2			Y		30	  318	  2209	  6046		  1246
6		12	33		7		C-1			P2			Y		29	  306	  2113	  6142		  1342
6		15	33		7		A-4			P2			Y		28	  294	  2017	  6238		  1438
6		18	33		7		A-1			P2			Y		27	  282	  1921	  6334		  1534
6		6	34		8		A-1			P2			Y		31	  330	  2306	  5949		  1149
6		9	34		7		C-4			P2			Y		30	  318	  2210	  6045		  1245
6		12	34		7		C-1			P2			Y		29	  306	  2114	  6141		  1341
6		15	34		7		A-4			P2			Y		28	  294	  2018	  6237		  1437
6		18	34		7		A-1			P2			Y		27	  282	  1922	  6333		  1533
6		6	35		8		A-1			P2			Y		31	  330	  2307	  5948		  1148
6		9	35		7		C-4			P2			Y		30	  318	  2211	  6044		  1244
6		12	35		7		C-1			P2			Y		29	  306	  2115	  6140		  1340
6		15	35		7		A-4			P2			Y		28	  294	  2019	  6236		  1436
6		18	35		7		A-1			P2			Y		27	  282	  1923	  6332		  1532
6		6	36		8		A-1			P2			Y		31	  330	  2308	  5947		  1147
6		9	36		7		C-4			P2			Y		30	  318	  2212	  6043		  1243
6		12	36		7		C-1			P2			Y		29	  306	  2116	  6139		  1339
6		15	36		7		A-4			P2			Y		28	  294	  2020	  6235		  1435
6		18	36		7		A-1			P2			Y		27	  282	  1924	  6331		  1531
6		6	37		8		A-1			P2			Y		31	  330	  2309	  5946		  1146
6		9	37		7		C-4			P2			Y		30	  318	  2213	  6042		  1242
6		12	37		7		C-1			P2			Y		29	  306	  2117	  6138		  1338
6		15	37		7		A-4			P2			Y		28	  294	  2021	  6234		  1434
6		18	37		7		A-1			P2			Y		27	  282	  1925	  6330		  1530
6		6	38		8		A-1			P2			Y		31	  330	  2310	  5945		  1145
6		9	38		7		C-4			P2			Y		30	  318	  2214	  6041		  1241
6		12	38		7		C-1			P2			Y		29	  306	  2118	  6137		  1337
6		15	38		7		A-4			P2			Y		28	  294	  2022	  6233		  1433
6		18	38		7		A-1			P2			Y		27	  282	  1926	  6329		  1529
6		6	39		8		A-1			P2			Y		31	  330	  2311	  5944		  1144
6		9	39		7		C-4			P2			Y		30	  318	  2215	  6040		  1240
6		12	39		7		C-1			P2			Y		29	  306	  2119	  6136		  1336
