crate_id	slot	fem_channel	feedthru	faraday_cage_connector	adcreceiver_topbot	wireplane	mboard_id asic_id wirenum larsoft_channel larsoft_wirenum
3		6	32		4		A-4			P2			Y		16	  150	  864	  7391		  2591
3		9	32		4		A-1			P2			Y		15	  138	  768	  7487		  2687
3		12	32		3		C-4			P2			Y		14	  126	  672	  7583		  2783
3		15	32		3		C-1			P2			Y		13	  114	  576	  7679		  2879
3		18	32		3		A-4			P2			Y		12	  102	  480	  7775		  2975
3		6	33		4		A-4			P2			Y		16	  150	  865	  7390		  2590
3		9	33		4		A-1			P2			Y		15	  138	  769	  7486		  2686
3		12	33		3		C-4			P2			Y		14	  126	  673	  7582		  2782
3		15	33		3		C-1			P2			Y		13	  114	  577	  7678		  2878
3		18	33		3		A-4			P2			Y		12	  102	  481	  7774		  2974
3		6	34		4		A-4			P2			Y		16	  150	  866	  7389		  2589
3		9	34		4		A-1			P2			Y		15	  138	  770	  7485		  2685
3		12	34		3		C-4			P2			Y		14	  126	  674	  7581		  2781
3		15	34		3		C-1			P2			Y		13	  114	  578	  7677		  2877
3		18	34		3		A-4			P2			Y		12	  102	  482	  7773		  2973
3		6	35		4		A-4			P2			Y		16	  150	  867	  7388		  2588
3		9	35		4		A-1			P2			Y		15	  138	  771	  7484		  2684
3		12	35		3		C-4			P2			Y		14	  126	  675	  7580		  2780
3		15	35		3		C-1			P2			Y		13	  114	  579	  7676		  2876
3		18	35		3		A-4			P2			Y		12	  102	  483	  7772		  2972
3		6	36		4		A-4			P2			Y		16	  150	  868	  7387		  2587
3		9	36		4		A-1			P2			Y		15	  138	  772	  7483		  2683
3		12	36		3		C-4			P2			Y		14	  126	  676	  7579		  2779
3		15	36		3		C-1			P2			Y		13	  114	  580	  7675		  2875
3		18	36		3		A-4			P2			Y		12	  102	  484	  7771		  2971
3		6	37		4		A-4			P2			Y		16	  150	  869	  7386		  2586
3		9	37		4		A-1			P2			Y		15	  138	  773	  7482		  2682
3		12	37		3		C-4			P2			Y		14	  126	  677	  7578		  2778
3		15	37		3		C-1			P2			Y		13	  114	  581	  7674		  2874
3		18	37		3		A-4			P2			Y		12	  102	  485	  7770		  2970
3		6	38		4		A-4			P2			Y		16	  150	  870	  7385		  2585
3		9	38		4		A-1			P2			Y		15	  138	  774	  7481		  2681
3		12	38		3		C-4			P2			Y		14	  126	  678	  7577		  2777
3		15	38		3		C-1			P2			Y		13	  114	  582	  7673		  2873
3		18	38		3		A-4			P2			Y		12	  102	  486	  7769		  2969
3		6	39		4		A-4			P2			Y		16	  150	  871	  7384		  2584
3		9	39		4		A-1			P2			Y		15	  138	  775	  7480		  2680
3		12	39		3		C-4			P2			Y		14	  126	  679	  7576		  2776
3		15	39		3		C-1			P2			Y		13	  114	  583	  7672		  2872
3		18	39		3		A-4			P2			Y		12	  102	  487	  7768		  2968
3		6	40		4		A-4			P2			Y		16	  150	  872	  7383		  2583
3		9	40		4		A-1			P2			Y		15	  138	  776	  7479		  2679
3		12	40		3		C-4			P2			Y		14	  126	  680	  7575		  2775
3		15	40		3		C-1			P2			Y		13	  114	  584	  7671		  2871
3		18	40		3		A-4			P2			Y		12	  102	  488	  7767		  2967
3		6	41		4		A-4			P2			Y		16	  150	  873	  7382		  2582
3		9	41		4		A-1			P2			Y		15	  138	  777	  7478		  2678
3		12	41		3		C-4			P2			Y		14	  126	  681	  7574		  2774
3		15	41		3		C-1			P2			Y		13	  114	  585	  7670		  2870
3		18	41		3		A-4			P2			Y		12	  102	  489	  7766		  2966
3		6	42		4		A-4			P2			Y		16	  150	  874	  7381		  2581
3		9	42		4		A-1			P2			Y		15	  138	  778	  7477		  2677
3		12	42		3		C-4			P2			Y		14	  126	  682	  7573		  2773
3		15	42		3		C-1			P2			Y		13	  114	  586	  7669		  2869
3		18	42		3		A-4			P2			Y		12	  102	  490	  7765		  2965
3		6	43		4		A-4			P2			Y		16	  150	  875	  7380		  2580
3		9	43		4		A-1			P2			Y		15	  138	  779	  7476		  2676
3		12	43		3		C-4			P2			Y		14	  126	  683	  7572		  2772
3		15	43		3		C-1			P2			Y		13	  114	  587	  7668		  2868
3		18	43		3		A-4			P2			Y		12	  102	  491	  7764		  2964
3		6	44		4		A-4			P2			Y		16	  150	  876	  7379		  2579
3		9	44		4		A-1			P2			Y		15	  138	  780	  7475		  2675
3		12	44		3		C-4			P2			Y		14	  126	  684	  7571		  2771
3		15	44		3		C-1			P2			Y		13	  114	  588	  7667		  2867
3		18	44		3		A-4			P2			Y		12	  102	  492	  7763		  2963
3		6	45		4		A-4			P2			Y		16	  150	  877	  7378		  2578
3		9	45		4		A-1			P2			Y		15	  138	  781	  7474		  2674
3		12	45		3		C-4			P2			Y		14	  126	  685	  7570		  2770
3		15	45		3		C-1			P2			Y		13	  114	  589	  7666		  2866
3		18	45		3		A-4			P2			Y		12	  102	  493	  7762		  2962
3		6	46		4		A-4			P2			Y		16	  150	  878	  7377		  2577
3		9	46		4		A-1			P2			Y		15	  138	  782	  7473		  2673
3		12	46		3		C-4			P2			Y		14	  126	  686	  7569		  2769
3		15	46		3		C-1			P2			Y		13	  114	  590	  7665		  2865
3		18	46		3		A-4			P2			Y		12	  102	  494	  7761		  2961
3		6	47		4		A-4			P2			Y		16	  150	  879	  7376		  2576
3		9	47		4		A-1			P2			Y		15	  138	  783	  7472		  2672
3		12	47		3		C-4			P2			Y		14	  126	  687	  7568		  2768
3		15	47		3		C-1			P2			Y		13	  114	  591	  7664		  2864
3		18	47		3		A-4			P2			Y		12	  102	  495	  7760		  2960
3		6	48		4		A-4			P2			Y		16	  151	  880	  7375		  2575
3		9	48		4		A-1			P2			Y		15	  139	  784	  7471		  2671
3		12	48		3		C-4			P2			Y		14	  127	  688	  7567		  2767
3		15	48		3		C-1			P2			Y		13	  115	  592	  7663		  2863
3		18	48		3		A-4			P2			Y		12	  103	  496	  7759		  2959
3		6	49		4		A-4			P2			Y		16	  151	  881	  7374		  2574
3		9	49		4		A-1			P2			Y		15	  139	  785	  7470		  2670
3		12	49		3		C-4			P2			Y		14	  127	  689	  7566		  2766
3		15	49		3		C-1			P2			Y		13	  115	  593	  7662		  2862
3		18	49		3		A-4			P2			Y		12	  103	  497	  7758		  2958
3		6	50		4		A-4			P2			Y		16	  151	  882	  7373		  2573
3		9	50		4		A-1			P2			Y		15	  139	  786	  7469		  2669
3		12	50		3		C-4			P2			Y		14	  127	  690	  7565		  2765
3		15	50		3		C-1			P2			Y		13	  115	  594	  7661		  2861
3		18	50		3		A-4			P2			Y		12	  103	  498	  7757		  2957
3		6	51		4		A-4			P2			Y		16	  151	  883	  7372		  2572
3		9	51		4		A-1			P2			Y		15	  139	  787	  7468		  2668
3		12	51		3		C-4			P2			Y		14	  127	  691	  7564		  2764
3		15	51		3		C-1			P2			Y		13	  115	  595	  7660		  2860
3		18	51		3		A-4			P2			Y		12	  103	  499	  7756		  2956
3		6	52		4		A-4			P2			Y		16	  151	  884	  7371		  2571
3		9	52		4		A-1			P2			Y		15	  139	  788	  7467		  2667
3		12	52		3		C-4			P2			Y		14	  127	  692	  7563		  2763
3		15	52		3		C-1			P2			Y		13	  115	  596	  7659		  2859
3		18	52		3		A-4			P2			Y		12	  103	  500	  7755		  2955
3		6	53		4		A-4			P2			Y		16	  151	  885	  7370		  2570
3		9	53		4		A-1			P2			Y		15	  139	  789	  7466		  2666
3		12	53		3		C-4			P2			Y		14	  127	  693	  7562		  2762
3		15	53		3		C-1			P2			Y		13	  115	  597	  7658		  2858
3		18	53		3		A-4			P2			Y		12	  103	  501	  7754		  2954
3		6	54		4		A-4			P2			Y		16	  151	  886	  7369		  2569
3		9	54		4		A-1			P2			Y		15	  139	  790	  7465		  2665
3		12	54		3		C-4			P2			Y		14	  127	  694	  7561		  2761
3		15	54		3		C-1			P2			Y		13	  115	  598	  7657		  2857
3		18	54		3		A-4			P2			Y		12	  103	  502	  7753		  2953
3		6	55		4		A-4			P2			Y		16	  151	  887	  7368		  2568
3		9	55		4		A-1			P2			Y		15	  139	  791	  7464		  2664
3		12	55		3		C-4			P2			Y		14	  127	  695	  7560		  2760
3		15	55		3		C-1			P2			Y		13	  115	  599	  7656		  2856
3		18	55		3		A-4			P2			Y		12	  103	  503	  7752		  2952
3		6	56		4		A-4			P2			Y		16	  151	  888	  7367		  2567
3		9	56		4		A-1			P2			Y		15	  139	  792	  7463		  2663
3		12	56		3		C-4			P2			Y		14	  127	  696	  7559		  2759
3		15	56		3		C-1			P2			Y		13	  115	  600	  7655		  2855
3		18	56		3		A-4			P2			Y		12	  103	  504	  7751		  2951
3		6	57		4		A-4			P2			Y		16	  151	  889	  7366		  2566
3		9	57		4		A-1			P2			Y		15	  139	  793	  7462		  2662
3		12	57		3		C-4			P2			Y		14	  127	  697	  7558		  2758
3		15	57		3		C-1			P2			Y		13	  115	  601	  7654		  2854
3		18	57		3		A-4			P2			Y		12	  103	  505	  7750		  2950
3		6	58		4		A-4			P2			Y		16	  151	  890	  7365		  2565
3		9	58		4		A-1			P2			Y		15	  139	  794	  7461		  2661
3		12	58		3		C-4			P2			Y		14	  127	  698	  7557		  2757
3		15	58		3		C-1			P2			Y		13	  115	  602	  7653		  2853
3		18	58		3		A-4			P2			Y		12	  103	  506	  7749		  2949
3		6	59		4		A-4			P2			Y		16	  151	  891	  7364		  2564
3		9	59		4		A-1			P2			Y		15	  139	  795	  7460		  2660
3		12	59		3		C-4			P2			Y		14	  127	  699	  7556		  2756
3		15	59		3		C-1			P2			Y		13	  115	  603	  7652		  2852
3		18	59		3		A-4			P2			Y		12	  103	  507	  7748		  2948
3		6	60		4		A-4			P2			Y		16	  151	  892	  7363		  2563
3		9	60		4		A-1			P2			Y		15	  139	  796	  7459		  2659
3		12	60		3		C-4			P2			Y		14	  127	  700	  7555		  2755
3		15	60		3		C-1			P2			Y		13	  115	  604	  7651		  2851
3		18	60		3		A-4			P2			Y		12	  103	  508	  7747		  2947
3		6	61		4		A-4			P2			Y		16	  151	  893	  7362		  2562
3		9	61		4		A-1			P2			Y		15	  139	  797	  7458		  2658
3		12	61		3		C-4			P2			Y		14	  127	  701	  7554		  2754
3		15	61		3		C-1			P2			Y		13	  115	  605	  7650		  2850
3		18	61		3		A-4			P2			Y		12	  103	  509	  7746		  2946
3		6	62		4		A-4			P2			Y		16	  151	  894	  7361		  2561
3		9	62		4		A-1			P2			Y		15	  139	  798	  7457		  2657
3		12	62		3		C-4			P2			Y		14	  127	  702	  7553		  2753
3		15	62		3		C-1			P2			Y		13	  115	  606	  7649		  2849
3		18	62		3		A-4			P2			Y		12	  103	  510	  7745		  2945
3		6	63		4		A-4			P2			Y		16	  151	  895	  7360		  2560
3		9	63		4		A-1			P2			Y		15	  139	  799	  7456		  2656
3		12	63		3		C-4			P2			Y		14	  127	  703	  7552		  2752
3		15	63		3		C-1			P2			Y		13	  115	  607	  7648		  2848
3		18	63		3		A-4			P2			Y		12	  103	  511	  7744		  2944
3		6	16		4		B-4			P1			U		16	  153	  1112	  1287		  1287
3		9	16		4		B-1			P1			U		15	  141	  1064	  1335		  1335
3		12	16		3		D-4			P1			U		14	  129	  1016	  1383		  1383
3		15	16		3		D-1			P1			U		13	  117	  968	  1431		  1431
3		18	16		3		B-4			P1			U		12	  105	  920	  1479		  1479
3		6	17		4		B-4			P1			V		16	  153	  440	  4359		  1959
3		9	17		4		B-1			P1			V		15	  141	  392	  4407		  2007
3		12	17		3		D-4			P1			V		14	  129	  344	  4455		  2055
3		15	17		3		D-1			P1			V		13	  117	  296	  4503		  2103
3		18	17		3		B-4			P1			V		12	  105	  248	  4551		  2151
3		6	18		4		B-4			P1			U		16	  153	  1113	  1286		  1286
3		9	18		4		B-1			P1			U		15	  141	  1065	  1334		  1334
3		12	18		3		D-4			P1			U		14	  129	  1017	  1382		  1382
3		15	18		3		D-1			P1			U		13	  117	  969	  1430		  1430
3		18	18		3		B-4			P1			U		12	  105	  921	  1478		  1478
3		6	19		4		B-4			P1			V		16	  153	  441	  4358		  1958
3		9	19		4		B-1			P1			V		15	  141	  393	  4406		  2006
3		12	19		3		D-4			P1			V		14	  129	  345	  4454		  2054
3		15	19		3		D-1			P1			V		13	  117	  297	  4502		  2102
3		18	19		3		B-4			P1			V		12	  105	  249	  4550		  2150
3		6	20		4		B-4			P1			U		16	  153	  1114	  1285		  1285
3		9	20		4		B-1			P1			U		15	  141	  1066	  1333		  1333
3		12	20		3		D-4			P1			U		14	  129	  1018	  1381		  1381
3		15	20		3		D-1			P1			U		13	  117	  970	  1429		  1429
3		18	20		3		B-4			P1			U		12	  105	  922	  1477		  1477
3		6	21		4		B-4			P1			V		16	  153	  442	  4357		  1957
3		9	21		4		B-1			P1			V		15	  141	  394	  4405		  2005
3		12	21		3		D-4			P1			V		14	  129	  346	  4453		  2053
